account_id,cf_user_id,monthly_salary,avg_daily_spend,min_balance_eom,liquidity_ratio,discretionary_ratio,initial_vault_savings,high_yield_intent,cluster_id,persona_name,persona_th,persona_desc,recommended_sweep_pct,scam_vulnerability,vault_friction_level
ACC_0960,USER_0000,32000.0,618.08,-11777.98,-0.3681,0.2973,15262.66,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0961,USER_0001,36000.0,684.7,-10061.43,-0.2795,0.206,9334.48,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0962,USER_0002,36000.0,624.9,-10122.9,-0.2812,0.2983,13020.74,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0963,USER_0003,20000.0,656.66,-26088.76,-1.3044,0.1687,3832.56,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0964,USER_0004,24000.0,558.39,-7451.24,-0.3105,0.2291,10300.95,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0965,USER_0005,24000.0,610.2,-16078.73,-0.6699,0.251,14716.21,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0966,USER_0006,32000.0,564.54,-8964.84,-0.2802,0.1501,3173.09,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0967,USER_0007,28000.0,596.23,-8076.62,-0.2885,0.2589,3296.3,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0968,USER_0008,36000.0,523.34,-5319.03,-0.1478,0.1147,3626.46,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0969,USER_0009,24000.0,630.06,-15743.2,-0.656,0.2827,6463.59,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0970,USER_0010,32000.0,578.04,-9504.06,-0.297,0.1621,15131.38,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0971,USER_0011,36000.0,603.13,-11350.22,-0.3153,0.2661,12273.43,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0972,USER_0012,24000.0,681.45,-21189.0,-0.8829,0.2616,17893.06,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0973,USER_0013,24000.0,583.76,-12129.29,-0.5054,0.2787,16825.28,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0974,USER_0014,36000.0,602.34,-9776.8,-0.2716,0.2675,6526.96,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0975,USER_0015,28000.0,580.14,-9206.46,-0.3288,0.2627,14346.45,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0976,USER_0016,20000.0,620.72,-20119.51,-1.006,0.189,17383.57,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0977,USER_0017,28000.0,619.41,-10907.7,-0.3896,0.2586,2935.71,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0978,USER_0018,36000.0,653.75,-8724.98,-0.2424,0.2491,13962.84,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0979,USER_0019,28000.0,634.7,-9290.21,-0.3318,0.2931,7047.14,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0980,USER_0020,36000.0,618.23,-7738.1,-0.2149,0.2217,8711.37,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
ACC_0981,USER_0021,24000.0,627.86,-18466.53,-0.7694,0.2491,10540.67,0,1,High-Yield Seeker Novice,ผู้แสวงหาผลตอบแทนสูง (เสี่ยง Ponzi/แชร์ลูกโซ่สูง),"มีเงินเก็บก้อนแรก 30,000–100,000 บาท มักมองหาผลตอบแทนเร็ว แต่ความเข้าใจความเสี่ยงจำกัด เสี่ยงต่อแอปหลอกลงทุน",0.12,HIGH,MAXIMUM
ACC_0982,USER_0022,32000.0,629.9,-13176.86,-0.4118,0.258,4289.82,0,0,Paycheck-to-Paycheck Spender,มนุษย์เงินเดือนชนเดือน (สภาพคล่องจำกัดปลายเดือน),"รายได้ 18,000–35,000 บาท สภาพคล่องตึงตัวปลายเดือน ต้องการระบบออมเศษเงินอัตโนมัติแบบ Zero-Manual Effort",0.06,MODERATE,FLEXIBLE
